location,fips,metric,value,change (avg),growth rate,doubling time (days),severity (change),severity (growth),severity,severity (trend)
"Putnam, Indiana",18133,Deaths (per 100k),10.645,0.380,0.035714,15.593,3,0,3,0
"DeSoto, Florida",12027,Deaths (per 100k),10.526,0.376,0.035714,14.900,3,0,3,3
"Clarke, Georgia",13059,Deaths (per 100k),10.130,0.223,0.021978,28.418,3,0,3,0
"Barnstable, Massachusetts",25001,Deaths (per 100k),9.860,0.335,0.034014,16.564,3,0,3,-1
"Clark, Indiana",18019,Deaths (per 100k),9.298,0.362,0.038961,14.207,3,0,3,0
"Bossier, Louisiana",22015,Deaths (per 100k),8.659,0.225,0.025974,24.952,3,0,3,-1
"Sumter, Florida",12119,Deaths (per 100k),8.307,0.216,0.025974,24.259,3,0,3,-1
"Etowah, Alabama",1055,Deaths (per 100k),7.823,0.279,0.035714,17.673,3,0,3,-1
"Cleveland, Oklahoma",40027,Deaths (per 100k),7.394,0.201,0.027211,22.526,3,0,3,-1
"Lafayette, Louisiana",22055,Deaths (per 100k),6.956,0.292,0.042017,14.623,3,0,3,-1
"Adams, Colorado",8001,Deaths (per 100k),6.764,0.221,0.032653,16.460,3,0,3,-1
"Jefferson, Colorado",8059,Deaths (per 100k),6.176,0.245,0.039683,14.969,3,0,3,0
"Troup, Georgia",13285,Deaths (per 100k),5.721,0.204,0.035714,17.673,3,0,3,0
"Medina, Ohio",39103,Deaths (per 100k),5.563,0.238,0.042857,14.438,3,0,3,-1
"Rapides, Louisiana",22079,Deaths (per 100k),5.399,0.220,0.040816,14.553,3,0,3,-1
"Forrest, Mississippi",28035,Deaths (per 100k),5.341,0.191,0.035714,10.047,2,1,3,3
"Summit, Ohio",39153,Deaths (per 100k),3.882,0.158,0.040816,12.589,2,1,3,1
"Washoe, Nevada",32031,Deaths (per 100k),3.817,0.182,0.047619,10.509,2,1,3,0
"Santa Clara, California",,Deaths (per 100k),3.787,0.170,0.045010,13.242,2,1,3,0
"New London, Connecticut",9011,Deaths (per 100k),3.771,0.162,0.042857,12.820,2,1,3,0
"Madison, Mississippi",28089,Deaths (per 100k),3.764,0.134,0.035714,12.820,2,1,3,0
"Marion, Oregon",41047,Deaths (per 100k),3.738,0.164,0.043956,12.300,2,1,3,1
"Shelby, Alabama",1117,Deaths (per 100k),3.675,0.197,0.053571,10.509,2,1,3,0
"Tulare, California",6107,Deaths (per 100k),3.647,0.184,0.050420,11.549,2,1,3,-1
"Pierce, Washington",53053,Deaths (per 100k),3.536,0.174,0.049107,10.299,2,1,3,0
"Lee, Florida",12071,Deaths (per 100k),3.504,0.167,0.047619,11.048,2,1,3,0
"Dane, Wisconsin",55025,Deaths (per 100k),3.475,0.131,0.037594,13.375,2,1,3,0
"Multnomah, Oregon",41051,Deaths (per 100k),3.445,0.193,0.056122,9.858,2,1,3,-2
"Walton, Georgia",13297,Deaths (per 100k),3.171,0.151,0.047619,12.820,2,1,3,0
"Oneida, New York",36065,Deaths (per 100k),3.061,0.187,0.061224,7.041,2,1,3,-1
"Riverside, California",6065,Deaths (per 100k),3.036,0.162,0.053333,8.907,2,1,3,0
"Lexington, South Carolina",45063,Deaths (per 100k),3.013,0.143,0.047619,12.127,2,1,3,1
"Daviess, Kentucky",21059,Deaths (per 100k),2.955,0.141,0.047619,12.820,2,1,3,-2
"Fond du Lac, Wisconsin",55039,Deaths (per 100k),2.901,0.138,0.047619,12.127,2,1,3,0
"Forsyth, Georgia",13117,Deaths (per 100k),2.866,0.175,0.061224,8.197,2,1,3,-2
"Shawnee, Kansas",20177,Deaths (per 100k),2.827,0.162,0.057143,10.740,2,1,3,0
"Davidson, Tennessee",47037,Deaths (per 100k),2.737,0.123,0.045113,13.745,2,1,3,0
"Waukesha, Wisconsin",55133,Deaths (per 100k),2.721,0.177,0.064935,8.798,2,1,3,0
"Butler, Pennsylvania",42019,Deaths (per 100k),2.662,0.152,0.057143,11.087,2,1,3,-2
"Van Buren, Michigan",26159,Deaths (per 100k),2.643,0.189,0.071429,7.966,2,1,3,-1
"Lowndes, Georgia",13185,Deaths (per 100k),2.555,0.122,0.047619,12.820,2,1,3,-2
"Alameda, California",6001,Deaths (per 100k),2.513,0.171,0.068027,7.446,2,1,3,-1
"Guilford, North Carolina",37081,Deaths (per 100k),2.420,0.106,0.043956,12.647,2,1,3,1
"Kendall, Illinois",17093,Deaths (per 100k),2.326,0.111,0.047619,10.047,2,1,3,3
"San Francisco, California",6075,Deaths (per 100k),2.269,0.113,0.050000,11.334,2,1,3,0
"Harnett, North Carolina",37085,Deaths (per 100k),2.206,0.105,0.047619,10.740,2,1,3,3
"Randall, Texas",48381,Deaths (per 100k),2.178,0.104,0.047619,10.047,2,1,3,0
"San Diego, California",6073,Deaths (per 100k),2.127,0.111,0.052314,9.860,2,1,3,0
"Greenville, South Carolina",45045,Deaths (per 100k),2.101,0.109,0.051948,11.780,2,1,3,-2
"Fort Bend, Texas",48157,Deaths (per 100k),2.094,0.106,0.050420,10.856,2,1,3,0
"Ada, Idaho",16001,Deaths (per 100k),2.076,0.088991,0.042857,12.820,2,1,3,0
"Sangamon, Illinois",17167,Deaths (per 100k),2.055,0.147,0.071429,7.966,2,1,3,-1
"Ingham, Michigan",26065,Deaths (per 100k),2.052,0.147,0.071429,7.504,2,1,3,-1
"Orange, North Carolina",37135,Deaths (per 100k),2.021,0.096216,0.047619,10.740,2,1,3,-1
"Coweta, Georgia",13077,Deaths (per 100k),2.020,0.096194,0.047619,12.127,2,1,3,0
"Placer, California",6061,Deaths (per 100k),2.008,0.143,0.071429,7.446,2,1,3,-1
"Loudoun, Virginia",51107,Deaths (per 100k),1.935,0.104,0.053571,10.047,2,1,3,-2
"Bexar, Texas",48029,Deaths (per 100k),1.897,0.092692,0.048872,12.127,2,1,3,0
"Volusia, Florida",12127,Deaths (per 100k),1.807,0.103,0.057143,9.527,2,1,3,0
"Tarrant, Texas",48439,Deaths (per 100k),1.807,0.088330,0.048872,11.167,2,1,3,0
"Denton, Texas",48121,Deaths (per 100k),1.803,0.080509,0.044643,13.097,2,1,3,0
"McLean, Illinois",17113,Deaths (per 100k),1.749,0.083290,0.047619,11.433,2,1,3,0
"Contra Costa, California",6013,Deaths (per 100k),1.734,0.099075,0.057143,8.400,2,1,3,-1
"Maricopa, Arizona",4013,Deaths (per 100k),1.672,0.073253,0.043810,12.187,2,1,3,0
"Polk, Florida",12105,Deaths (per 100k),1.656,0.078842,0.047619,12.127,2,1,3,0
"Orange, Florida",12095,Deaths (per 100k),1.651,0.103,0.062112,8.244,2,1,3,-1
"Ramsey, Minnesota",27123,Deaths (per 100k),1.635,0.077877,0.047619,11.433,2,1,3,1
"Lake, Florida",12069,Deaths (per 100k),1.634,0.077826,0.047619,11.087,2,1,3,-1
"Ellis, Texas",48139,Deaths (per 100k),1.623,0.077293,0.047619,12.127,2,1,3,0
"DeSoto, Mississippi",28033,Deaths (per 100k),1.622,0.077243,0.047619,12.127,2,1,3,-1
"Harris, Texas",48201,Deaths (per 100k),1.591,0.090928,0.057143,8.914,2,1,3,0
"Faulkner, Arkansas",5045,Deaths (per 100k),1.587,0.113,0.071429,7.966,2,1,3,-1
"Jackson, Missouri",29095,Deaths (per 100k),1.565,0.081283,0.051948,10.740,2,1,3,-1
"Minnehaha, South Dakota",46099,Deaths (per 100k),1.553,0.073968,0.047619,11.433,2,1,3,0
"Hernando, Florida",12053,Deaths (per 100k),1.547,0.073668,0.047619,10.047,2,1,3,3
"Montgomery, Ohio",39113,Deaths (per 100k),1.505,0.080606,0.053571,11.665,2,1,3,0
"Boone, Kentucky",21015,Deaths (per 100k),1.497,0.107,0.071429,7.966,2,1,3,-1
"Delaware, Ohio",39041,Deaths (per 100k),1.434,0.068295,0.047619,12.127,2,1,3,0
"Cameron, Texas",48061,Deaths (per 100k),1.418,0.067519,0.047619,7.966,2,1,3,2
"Collin, Texas",48085,Deaths (per 100k),1.256,0.082837,0.065934,7.966,2,1,3,0
"Clackamas, Oregon",41005,Deaths (per 100k),1.196,0.068322,0.057143,7.966,2,1,3,3
"Greene, Ohio",39057,Deaths (per 100k),1.184,0.084562,0.071429,7.966,2,1,3,-1
"Buncombe, North Carolina",37021,Deaths (per 100k),1.149,0.054695,0.047619,12.820,2,1,3,-1
"Bay, Florida",12005,Deaths (per 100k),1.145,0.081770,0.071429,7.273,2,1,3,-1
"Tippecanoe, Indiana",18157,Deaths (per 100k),1.022,0.072986,0.071429,7.273,2,1,3,-1
"Orange, California",,Deaths (per 100k),1.008,0.062978,0.062500,7.768,2,1,3,1
"Baldwin, Alabama",1003,Deaths (per 100k),0.896,0.063994,0.071429,7.966,2,1,3,-1
"Santa Cruz, California",6087,Deaths (per 100k),0.732,0.052288,0.071429,7.966,2,1,3,-1
"Whatcom, Washington",53073,Deaths (per 100k),11.341,0.125,0.010989,58.224,2,0,2,-1
"Island, Washington",53029,Deaths (per 100k),9.396,0.168,0.017857,37.082,2,0,2,0
"Chelan, Washington",53007,Deaths (per 100k),7.772,0.185,0.023810,25.298,2,0,2,-2
"Kenton, Kentucky",21117,Deaths (per 100k),5.988,0.171,0.028571,21.139,2,0,2,0
"Lawrence, Pennsylvania",42073,Deaths (per 100k),5.847,0.167,0.028571,21.832,2,0,2,-3
"Florence, South Carolina",45041,Deaths (per 100k),5.785,0.103,0.017857,35.003,2,0,2,-1
"Kane, Illinois",17089,Deaths (per 100k),5.635,0.188,0.033333,17.178,2,0,2,0
"Cumberland, Maine",23005,Deaths (per 100k),5.424,0.096851,0.017857,31.537,2,0,2,0
"Citrus, Florida",12017,Deaths (per 100k),5.346,0.191,0.035714,17.673,2,0,2,-2
"Wilson, North Carolina",37195,Deaths (per 100k),4.890,0.175,0.035714,14.900,2,0,2,2
"Hampshire, Massachusetts",25015,Deaths (per 100k),4.352,0.178,0.040816,14.553,2,0,2,-2
"Grand Traverse, Michigan",26055,Deaths (per 100k),4.297,0.153,0.035714,15.593,2,0,2,2
"Jackson, Mississippi",28059,Deaths (per 100k),4.178,0.099471,0.023810,25.298,2,0,2,2
"Douglas, Georgia",13097,Deaths (per 100k),4.100,0.097618,0.023810,27.378,2,0,2,0
"Shelby, Tennessee",47157,Deaths (per 100k),3.735,0.107,0.028571,19.654,2,0,2,-1
"San Mateo, California",6081,Deaths (per 100k),3.653,0.130,0.035714,16.287,2,0,2,0
"Beaufort, South Carolina",45013,Deaths (per 100k),3.644,0.074358,0.020408,32.230,2,0,2,0
"Muskegon, Michigan",26121,Deaths (per 100k),3.457,0.082307,0.023810,22.526,2,0,2,0
"Kalamazoo, Michigan",26077,Deaths (per 100k),3.395,0.108,0.031746,19.059,2,0,2,0
"Tulsa, Oklahoma",40143,Deaths (per 100k),3.377,0.110,0.032468,18.921,2,0,2,0
"Richland, South Carolina",45079,Deaths (per 100k),3.367,0.137,0.040816,14.207,2,0,2,-1
"Clark, Washington",53011,Deaths (per 100k),3.277,0.058519,0.017857,36.389,2,0,2,1
"Cherokee, Georgia",13057,Deaths (per 100k),3.092,0.055206,0.017857,36.389,2,0,2,0
"Pulaski, Arkansas",5119,Deaths (per 100k),3.062,0.109,0.035714,16.518,2,0,2,0
"Oklahoma, Oklahoma",40109,Deaths (per 100k),2.884,0.053744,0.018634,33.154,2,0,2,-1
"Rock Island, Illinois",17161,Deaths (per 100k),2.819,0.101,0.035714,16.980,2,0,2,-4
"Cumberland, New Jersey",34011,Deaths (per 100k),2.675,0.095539,0.035714,14.900,2,0,2,2
"Williamson, Tennessee",47187,Deaths (per 100k),2.517,0.059920,0.023810,22.526,2,0,2,-1
"Martin, Florida",12085,Deaths (per 100k),2.484,0.088731,0.035714,16.980,2,0,2,-3
"Licking, Ohio",39089,Deaths (per 100k),2.262,0.080773,0.035714,16.287,2,0,2,0
"San Joaquin, California",6077,Deaths (per 100k),2.231,0.056232,0.025210,26.454,2,0,2,0
"Jefferson, Missouri",29099,Deaths (per 100k),1.777,0.063469,0.035714,15.593,2,0,2,-1
"Pinellas, Florida",12103,Deaths (per 100k),1.641,0.058608,0.035714,16.980,2,0,2,-1
"Cumberland, Pennsylvania",42041,Deaths (per 100k),1.579,0.056383,0.035714,17.673,2,0,2,-1
"Duval, Florida",12031,Deaths (per 100k),1.566,0.059663,0.038095,16.460,2,0,2,1
"Ventura, California",6111,Deaths (per 100k),1.537,0.050658,0.032967,18.597,2,0,2,-1
"Santa Barbara, California",6083,Deaths (per 100k),0.896,0.031995,0.035714,10.740,1,1,2,2
"Brazoria, Texas",48039,Deaths (per 100k),0.802,0.038170,0.047619,12.127,1,1,2,-2
"Sedgwick, Kansas",20173,Deaths (per 100k),0.775,0.027683,0.035714,12.820,1,1,2,0
"Charleston, South Carolina",45019,Deaths (per 100k),0.729,0.034724,0.047619,11.433,1,1,2,0
"Larimer, Colorado",8069,Deaths (per 100k),3.362,0.040027,0.011905,44.014,1,0,1,0
"Hamilton, Tennessee",47065,Deaths (per 100k),3.263,0.038841,0.011905,51.639,1,0,1,0
"Spartanburg, South Carolina",45083,Deaths (per 100k),1.564,0.044673,0.028571,21.832,1,0,1,0
"Dakota, Minnesota",27037,Deaths (per 100k),1.399,0.033298,0.023810,22.526,1,0,1,-2
"York, Pennsylvania",42133,Deaths (per 100k),1.336,0.031813,0.023810,16.980,1,0,1,0
"Forsyth, North Carolina",37067,Deaths (per 100k),1.308,0.037368,0.028571,21.139,1,0,1,-2
"Hillsborough, Florida",12057,Deaths (per 100k),1.291,0.048526,0.037594,16.702,1,0,1,-2
"Montgomery, Texas",48339,Deaths (per 100k),1.152,0.047040,0.040816,14.553,1,0,1,-2
"Madison, Alabama",1089,Deaths (per 100k),1.073,0.038309,0.035714,16.287,1,0,1,0
"Fresno, California",6019,Deaths (per 100k),0.701,0.028597,0.040816,14.553,1,0,1,-3
