location,fips,metric,value,change (avg),growth rate,doubling time (days),severity (change),severity (growth),severity,severity (trend)
"Horry, South Carolina",45051,Deaths (per 100k),3.389,0.121,0.035714,12.589,2,1,3,1
"Bernalillo, New Mexico",35001,Deaths (per 100k),3.387,0.126,0.037267,12.705,2,1,3,0
"Richland, South Carolina",45079,Deaths (per 100k),3.367,0.137,0.040816,13.513,2,1,3,1
"Pierce, Washington",53053,Deaths (per 100k),3.315,0.142,0.042857,11.819,2,1,3,0
"Lee, Florida",12071,Deaths (per 100k),3.244,0.185,0.057143,9.284,2,1,3,0
"Walton, Georgia",13297,Deaths (per 100k),3.171,0.151,0.047619,12.127,2,1,3,0
"DeKalb, Georgia",13089,Deaths (per 100k),3.161,0.188,0.059524,7.411,2,1,3,1
"Dane, Wisconsin",55025,Deaths (per 100k),3.110,0.131,0.042017,12.681,2,1,3,1
"Lexington, South Carolina",45063,Deaths (per 100k),3.013,0.143,0.047619,11.433,2,1,3,1
"Henry, Georgia",13151,Deaths (per 100k),2.984,0.122,0.040816,9.700,2,1,3,0
"Daviess, Kentucky",21059,Deaths (per 100k),2.955,0.141,0.047619,12.127,2,1,3,-2
"Cecil, Maryland",24015,Deaths (per 100k),2.917,0.139,0.047619,7.273,2,1,3,-1
"Fond du Lac, Wisconsin",55039,Deaths (per 100k),2.901,0.138,0.047619,11.433,2,1,3,0
"Shawnee, Kansas",20177,Deaths (per 100k),2.827,0.162,0.057143,10.047,2,1,3,0
"Madison, Mississippi",28089,Deaths (per 100k),2.823,0.134,0.047619,12.127,2,1,3,0
"Lebanon, Pennsylvania",42075,Deaths (per 100k),2.821,0.101,0.035714,7.966,2,1,3,-4
"Riverside, California",6065,Deaths (per 100k),2.793,0.173,0.062112,7.642,2,1,3,0
"Davidson, Tennessee",47037,Deaths (per 100k),2.737,0.123,0.045113,13.051,2,1,3,1
"Waukesha, Wisconsin",55133,Deaths (per 100k),2.721,0.177,0.064935,8.105,2,1,3,-1
"Butler, Pennsylvania",42019,Deaths (per 100k),2.662,0.152,0.057143,10.393,2,1,3,-2
"Van Buren, Michigan",26159,Deaths (per 100k),2.643,0.189,0.071429,7.273,2,1,3,-1
"Martin, Florida",12085,Deaths (per 100k),2.484,0.177,0.071429,7.966,2,1,3,-4
"Tazewell, Illinois",17179,Deaths (per 100k),2.276,0.108,0.047619,12.820,2,1,3,0
"San Francisco, California",6075,Deaths (per 100k),2.269,0.113,0.050000,10.641,2,1,3,0
"Harnett, North Carolina",37085,Deaths (per 100k),2.206,0.105,0.047619,10.047,2,1,3,3
"Greenville, South Carolina",45045,Deaths (per 100k),2.101,0.136,0.064935,8.798,2,1,3,-2
"San Diego, California",6073,Deaths (per 100k),2.097,0.098424,0.046939,10.408,2,1,3,0
"Fort Bend, Texas",48157,Deaths (per 100k),2.094,0.106,0.050420,10.162,2,1,3,-1
"Sangamon, Illinois",17167,Deaths (per 100k),2.055,0.147,0.071429,7.273,2,1,3,-1
"Franklin, Ohio",39049,Deaths (per 100k),2.050,0.086793,0.042328,10.133,2,1,3,1
"Coweta, Georgia",13077,Deaths (per 100k),2.020,0.096194,0.047619,11.433,2,1,3,0
"Loudoun, Virginia",51107,Deaths (per 100k),1.935,0.104,0.053571,9.353,2,1,3,-3
"Monongalia, West Virginia",54061,Deaths (per 100k),1.894,0.135,0.071429,7.966,2,1,3,-1
"Ada, Idaho",16001,Deaths (per 100k),1.869,0.088991,0.047619,12.127,2,1,3,-1
"Bexar, Texas",48029,Deaths (per 100k),1.847,0.107,0.057915,9.862,2,1,3,0
"Volusia, Florida",12127,Deaths (per 100k),1.807,0.103,0.057143,8.833,2,1,3,-1
"Tarrant, Texas",48439,Deaths (per 100k),1.807,0.095124,0.052632,9.700,2,1,3,0
"Jefferson, Missouri",29099,Deaths (per 100k),1.777,0.127,0.071429,7.273,2,1,3,0
"McLean, Illinois",17113,Deaths (per 100k),1.749,0.083290,0.047619,10.740,2,1,3,3
"Denton, Texas",48121,Deaths (per 100k),1.691,0.096611,0.057143,10.278,2,1,3,0
"Polk, Florida",12105,Deaths (per 100k),1.656,0.078842,0.047619,11.433,2,1,3,0
"Orange, Florida",12095,Deaths (per 100k),1.651,0.103,0.062112,7.550,2,1,3,-1
"Pinellas, Florida",12103,Deaths (per 100k),1.641,0.087912,0.053571,10.740,2,1,3,1
"Ramsey, Minnesota",27123,Deaths (per 100k),1.635,0.104,0.063492,7.966,2,1,3,1
"Ellis, Texas",48139,Deaths (per 100k),1.623,0.077293,0.047619,11.433,2,1,3,0
"Faulkner, Arkansas",5045,Deaths (per 100k),1.587,0.113,0.071429,7.273,2,1,3,-1
"Cumberland, Pennsylvania",42041,Deaths (per 100k),1.579,0.113,0.071429,8.313,2,1,3,-1
"Maricopa, Arizona",4013,Deaths (per 100k),1.561,0.095548,0.061224,8.729,2,1,3,0
"Minnehaha, South Dakota",46099,Deaths (per 100k),1.553,0.073968,0.047619,10.740,2,1,3,3
"Harris, Texas",48201,Deaths (per 100k),1.506,0.081835,0.054326,9.173,2,1,3,0
"Montgomery, Ohio",39113,Deaths (per 100k),1.505,0.107,0.071429,8.140,2,1,3,-1
"Boone, Kentucky",21015,Deaths (per 100k),1.497,0.107,0.071429,7.273,2,1,3,-1
"Delaware, Ohio",39041,Deaths (per 100k),1.434,0.068295,0.047619,11.433,2,1,3,-1
"Forsyth, North Carolina",37067,Deaths (per 100k),1.308,0.074737,0.057143,10.047,2,1,3,0
"Hillsborough, Florida",12057,Deaths (per 100k),1.291,0.097052,0.075188,7.827,2,1,3,-1
"Collin, Texas",48085,Deaths (per 100k),1.256,0.069031,0.054945,8.798,2,1,3,0
"Greene, Ohio",39057,Deaths (per 100k),1.184,0.084562,0.071429,7.273,2,1,3,-1
"Montgomery, Texas",48339,Deaths (per 100k),1.152,0.070559,0.061224,9.122,2,1,3,1
"Buncombe, North Carolina",37021,Deaths (per 100k),1.149,0.054695,0.047619,12.127,2,1,3,-1
"Salt Lake, Utah",49035,Deaths (per 100k),1.120,0.061553,0.054945,7.134,2,1,3,3
"Baldwin, Alabama",1003,Deaths (per 100k),0.896,0.063994,0.071429,7.273,2,1,3,-1
"Utah, Utah",49049,Deaths (per 100k),0.786,0.044907,0.057143,5.191,1,2,3,3
"Santa Cruz, California",6087,Deaths (per 100k),0.732,0.052288,0.071429,7.273,2,1,3,-1
"Beaver, Pennsylvania",42007,Deaths (per 100k),18.911,0.174,0.009217,32.923,2,0,2,0
"Whatcom, Washington",53073,Deaths (per 100k),10.905,0.125,0.011429,57.531,2,0,2,-1
"Island, Washington",53029,Deaths (per 100k),9.396,0.168,0.017857,36.389,2,0,2,-1
"Schenectady, New York",36093,Deaths (per 100k),9.015,0.091988,0.010204,37.082,2,0,2,0
"Floyd, Georgia",13115,Deaths (per 100k),8.122,0.145,0.017857,27.378,2,0,2,-2
"Kenton, Kentucky",21117,Deaths (per 100k),5.988,0.171,0.028571,20.446,2,0,2,2
"Clayton, Georgia",13063,Deaths (per 100k),5.817,0.147,0.025210,19.522,2,0,2,0
"Kane, Illinois",17089,Deaths (per 100k),5.447,0.161,0.029557,19.291,2,0,2,0
"Citrus, Florida",12017,Deaths (per 100k),5.346,0.191,0.035714,16.980,2,0,2,-3
"Cumberland, Maine",23005,Deaths (per 100k),4.746,0.145,0.030612,20.446,2,0,2,0
"Broome, New York",36007,Deaths (per 100k),4.725,0.150,0.031746,17.673,2,0,2,0
"Eaton, Michigan",26045,Deaths (per 100k),4.534,0.130,0.028571,22.526,2,0,2,-2
"Fayette, Georgia",13113,Deaths (per 100k),4.370,0.125,0.028571,22.526,2,0,2,0
"Grand Traverse, Michigan",26055,Deaths (per 100k),4.297,0.153,0.035714,14.900,2,0,2,2
"Jackson, Mississippi",28059,Deaths (per 100k),4.178,0.099471,0.023810,24.605,2,0,2,2
"Clay, Florida",12019,Deaths (per 100k),4.105,0.130,0.031746,20.792,2,0,2,0
"Douglas, Georgia",13097,Deaths (per 100k),4.100,0.097618,0.023810,26.685,2,0,2,0
"Rensselaer, New York",36083,Deaths (per 100k),3.780,0.090009,0.023810,27.378,2,0,2,-2
"Marion, Oregon",41047,Deaths (per 100k),3.738,0.123,0.032967,15.593,2,0,2,1
"Summit, Ohio",39153,Deaths (per 100k),3.697,0.132,0.035714,14.345,2,0,2,0
"San Mateo, California",6081,Deaths (per 100k),3.653,0.130,0.035714,15.593,2,0,2,2
"Beaufort, South Carolina",45013,Deaths (per 100k),3.644,0.149,0.040816,15.593,2,0,2,-2
"Kalamazoo, Michigan",26077,Deaths (per 100k),3.395,0.108,0.031746,18.366,2,0,2,0
"Clark, Washington",53011,Deaths (per 100k),3.277,0.058519,0.017857,35.696,2,0,2,1
"Tulsa, Oklahoma",40143,Deaths (per 100k),3.223,0.110,0.034014,18.228,2,0,2,0
"Cherokee, Georgia",13057,Deaths (per 100k),3.092,0.055206,0.017857,35.696,2,0,2,0
"Pulaski, Arkansas",5119,Deaths (per 100k),3.062,0.109,0.035714,15.824,2,0,2,-3
"Muskegon, Michigan",26121,Deaths (per 100k),2.881,0.082307,0.028571,21.832,2,0,2,0
"Rock Island, Illinois",17161,Deaths (per 100k),2.819,0.101,0.035714,16.287,2,0,2,-5
"Oklahoma, Oklahoma",40109,Deaths (per 100k),2.759,0.089573,0.032468,19.337,2,0,2,-1
"Guilford, North Carolina",37081,Deaths (per 100k),2.420,0.079783,0.032967,16.055,2,0,2,0
"Licking, Ohio",39089,Deaths (per 100k),2.262,0.080773,0.035714,15.593,2,0,2,2
"San Joaquin, California",6077,Deaths (per 100k),2.231,0.056232,0.025210,25.760,2,0,2,0
"Montgomery, Alabama",1101,Deaths (per 100k),2.208,0.063075,0.028571,22.526,2,0,2,-2
"Williamson, Tennessee",47187,Deaths (per 100k),2.097,0.059920,0.028571,21.832,2,0,2,-1
"Duval, Florida",12031,Deaths (per 100k),1.566,0.059663,0.038095,15.767,2,0,2,1
"Ventura, California",6111,Deaths (per 100k),1.537,0.050658,0.032967,17.904,2,0,2,-1
"Orange, California",,Deaths (per 100k),1.008,0.049483,0.049107,9.101,1,1,2,1
"Brazoria, Texas",48039,Deaths (per 100k),0.802,0.038170,0.047619,11.433,1,1,2,-2
"Charleston, South Carolina",45019,Deaths (per 100k),0.729,0.034724,0.047619,10.740,1,1,2,2
"Santa Barbara, California",6083,Deaths (per 100k),0.672,0.031995,0.047619,10.047,1,1,2,2
"Sedgwick, Kansas",20173,Deaths (per 100k),0.581,0.027683,0.047619,12.127,1,1,2,-2
"Hamilton, Tennessee",47065,Deaths (per 100k),2.991,0.038841,0.012987,50.946,1,0,1,-1
"Spartanburg, South Carolina",45083,Deaths (per 100k),1.564,0.044673,0.028571,21.139,1,0,1,-3
"Clackamas, Oregon",41005,Deaths (per 100k),1.196,0.034161,0.028571,14.900,1,0,1,1
"Cameron, Texas",48061,Deaths (per 100k),1.182,0.033759,0.028571,14.900,1,0,1,-3
"Dakota, Minnesota",27037,Deaths (per 100k),1.165,0.033298,0.028571,21.832,1,0,1,-2
"Washington, Oregon",41067,Deaths (per 100k),1.164,0.023747,0.020408,32.230,1,0,1,0
"Madison, Alabama",1089,Deaths (per 100k),1.073,0.038309,0.035714,15.593,1,0,1,0
"York, Pennsylvania",42133,Deaths (per 100k),0.891,0.031813,0.035714,16.287,1,0,1,-2
